candidate_id,course_offering_id,faculty_id,match_score,expertise_match,workload_fit,availability_fit,preference_fit,conflict_risk,proposed_by_agent,status
08f672d8-be2d-435a-a04a-7a0fbe517529,1aa2fb3b-5ffc-43bf-81ae-f77b75d0cbc7,eaaabc31-5820-418c-8a4c-116ff20d27c2,0.847,0.841,0.907,0.839,0.806,0.234,True,RECOMMENDED
32fb8b5b-a3f9-41c2-9002-fa400ab07012,f034881c-1943-4f3e-9599-e72bc45f6c2a,6ea89295-5e24-46da-82df-f97b174b4e7f,0.834,0.884,0.768,0.799,0.875,0.157,True,RECOMMENDED
50dfb846-cb24-4780-a378-9a407729f81b,f034881c-1943-4f3e-9599-e72bc45f6c2a,7bfe60a6-64cf-4599-a097-8ed76029f6ed,0.831,0.948,0.722,0.708,0.942,0.224,True,RECOMMENDED
d1c4cf32-0d0c-410f-ad35-da6319608509,f034881c-1943-4f3e-9599-e72bc45f6c2a,d5dddfb4-cc8d-4edf-bacb-77153dc87653,0.807,0.869,0.718,0.779,0.883,0.233,True,RECOMMENDED
51f94e51-e572-42a2-9ac5-ba56598da428,f034881c-1943-4f3e-9599-e72bc45f6c2a,619e4ef2-528f-46fa-8496-da411515660b,0.836,0.908,0.804,0.789,0.8,0.19,True,ALTERNATIVE
b5d69dd7-aadf-4b87-a750-67468a1a828b,f034881c-1943-4f3e-9599-e72bc45f6c2a,c9b28a7c-32c9-4810-ad53-306fdfe493a2,0.814,0.826,0.884,0.847,0.622,0.207,True,RECOMMENDED
987b04eb-9658-46b8-afe3-f71590730207,6360603b-7157-4e0c-85e8-009ac1ed3f79,b1f6f2b2-c28b-49c3-83f3-b1f8eb7ab18f,0.677,0.847,0.491,0.509,0.881,0.42,True,ALTERNATIVE
b4f1e8ca-8f89-492c-94a4-592716a9e554,6360603b-7157-4e0c-85e8-009ac1ed3f79,86884c41-b8a1-4156-872f-c8929b2f0505,0.869,0.906,0.834,0.792,0.97,0.174,True,RECOMMENDED
04f42de5-f734-4855-852c-e8083f0f2819,6360603b-7157-4e0c-85e8-009ac1ed3f79,c133c8ac-91e6-4c22-93b6-fafb697b9227,0.676,0.772,0.45,0.609,0.97,0.367,True,ALTERNATIVE
8a131508-3504-47cf-ac2a-48c23a4b1960,6360603b-7157-4e0c-85e8-009ac1ed3f79,9cc63c57-6d20-4b4a-bb5c-871ac4e84d2a,0.851,0.861,0.788,0.818,0.97,0.124,True,RECOMMENDED
cc7327ae-ed70-4902-bac0-6e53b8ebbbd1,6360603b-7157-4e0c-85e8-009ac1ed3f79,af650bfb-e718-45ae-a102-a94ca5f1ef64,0.767,0.784,0.776,0.787,0.737,0.321,True,RECOMMENDED
61a3299a-5def-43ab-bdc6-62ee571af13c,942527ee-05f5-4f4b-92a8-7aa7a19b386d,9b4b7d90-6924-464a-b6ed-929275262d0b,0.781,0.791,0.708,0.77,0.914,0.236,True,ALTERNATIVE
1c45baca-f210-4445-8c20-410ff08f6815,942527ee-05f5-4f4b-92a8-7aa7a19b386d,962b4c53-ebb1-4dc1-9e7b-256599ad5b08,0.789,0.901,0.654,0.732,0.883,0.278,True,ALTERNATIVE
0d64f863-f331-4e22-a9eb-53404530b59e,942527ee-05f5-4f4b-92a8-7aa7a19b386d,550d9e3a-2907-4006-bd07-69f224fcc1b8,0.876,0.98,0.821,0.786,0.839,0.123,True,RECOMMENDED
61e7fff5-ea93-46ef-9dbc-c9c8a8fc8c6b,942527ee-05f5-4f4b-92a8-7aa7a19b386d,607bfa8d-71f6-453b-8ebb-4c835e164d4e,0.824,0.939,0.712,0.753,0.868,0.218,True,ALTERNATIVE
e6da9167-1f5f-4258-b735-187ab277ce5d,942527ee-05f5-4f4b-92a8-7aa7a19b386d,beef0c11-fbbc-46d6-8394-a0923811d6d7,0.773,0.708,0.801,0.837,0.837,0.292,True,RECOMMENDED
fb8029ad-507a-4cf9-9f72-698697a6cc07,c893d470-ceaa-4834-9917-dc2c060d1f35,31a6aa84-5364-4059-b8ea-b43f8d838892,0.872,0.881,0.887,0.799,0.909,0.124,True,RECOMMENDED
79e32f93-60af-447b-accd-77a76046be4b,c893d470-ceaa-4834-9917-dc2c060d1f35,3d135688-c90d-43e9-9281-2c574f02ab3c,0.844,0.9,0.816,0.812,0.817,0.188,True,RECOMMENDED
3e67777a-a013-441d-b249-6443743c13c8,c893d470-ceaa-4834-9917-dc2c060d1f35,4b542179-96b2-4b5e-814a-1eaddbeeb809,0.809,0.868,0.73,0.754,0.899,0.219,True,RECOMMENDED
56197664-a3b4-4011-827d-d688a75b9233,c893d470-ceaa-4834-9917-dc2c060d1f35,d2a76668-eedd-4e71-8b49-df377f94d143,0.727,0.85,0.478,0.685,0.941,0.276,True,ALTERNATIVE
abcdac53-5c5c-4328-a35f-8d0d7a86dcf1,c893d470-ceaa-4834-9917-dc2c060d1f35,6ca54e60-fd4f-4b6b-aed3-77ba941f43f2,0.747,0.749,0.749,0.774,0.775,0.38,True,ALTERNATIVE
9be95ec6-195a-477f-aff9-d68cb7b2fa98,98185e26-9514-4073-9471-f8015e2d517e,aa6379ff-8ba8-46b9-af16-b60ed510922d,0.765,0.873,0.635,0.721,0.81,0.259,True,RECOMMENDED
dbd20068-7e42-46bc-9d6b-cf4e90b644c2,98185e26-9514-4073-9471-f8015e2d517e,5fef01dc-2977-4d85-bfce-1104cf42b1ca,0.777,0.83,0.693,0.771,0.826,0.243,True,ALTERNATIVE
3a463ecf-e9d2-48c7-a57d-72d888296596,98185e26-9514-4073-9471-f8015e2d517e,eb017f29-b01c-4ff7-bf5f-ad82ca630d9b,0.799,0.838,0.772,0.713,0.841,0.159,True,ALTERNATIVE
42ab76a5-02b4-4e7a-92c6-4a526ad67c40,98185e26-9514-4073-9471-f8015e2d517e,7240ad12-1b4f-458f-9223-f3544ac71991,0.773,0.969,0.603,0.562,0.97,0.382,True,RECOMMENDED
6565a4d4-0784-49e0-9253-57e5738256bd,98185e26-9514-4073-9471-f8015e2d517e,eba88997-715f-4851-a75d-2ed0403f9a06,0.781,0.772,0.812,0.931,0.594,0.295,True,ALTERNATIVE
643e2dac-57cc-411f-aeaa-f2538e64bf49,a1855e15-e8f6-4024-a258-579512fe23d5,7fbc1239-4c4c-4e02-8046-abe9669c4d99,0.842,0.951,0.773,0.753,0.84,0.2,True,ALTERNATIVE
c2759e54-2e61-4bfd-b2dd-b107fc14ebd5,a1855e15-e8f6-4024-a258-579512fe23d5,dad4905c-bff2-4fb6-9dbc-825507de6fe7,0.704,0.858,0.504,0.605,0.835,0.306,True,ALTERNATIVE
5c98f930-9f61-43be-8b4e-d5359cf2d038,a1855e15-e8f6-4024-a258-579512fe23d5,8f070afc-60ae-4084-a9f0-6ad6a3526d4f,0.806,0.98,0.667,0.658,0.867,0.253,True,RECOMMENDED
ba94db07-f638-4ca6-a5f4-546b7d5c568a,a1855e15-e8f6-4024-a258-579512fe23d5,a38705dc-2303-4c90-8515-d3d1bc07b0fd,0.744,0.809,0.636,0.623,0.97,0.302,True,ALTERNATIVE
0168dbfd-eb76-4a4e-89e7-95fee0c52431,a1855e15-e8f6-4024-a258-579512fe23d5,9957ffdc-c505-4e37-bd25-8a5da3185085,0.75,0.756,0.751,0.772,0.749,0.331,True,ALTERNATIVE
e17ded1e-1ced-414d-a82d-57210b397b4e,b90eb3e7-a596-4d4a-9037-2b538954fe89,98ae836c-428b-45d8-b3b1-f6c087bad629,0.822,0.787,0.842,0.798,0.853,0.099,True,RECOMMENDED
45d637ab-fc02-48aa-a381-988d179bd3ac,b90eb3e7-a596-4d4a-9037-2b538954fe89,26ea46e0-b7e3-4df1-92a6-12de825ebcfc,0.859,0.979,0.757,0.723,0.97,0.213,True,ALTERNATIVE
2a4aa3f8-0244-4a27-a770-cc8b3aca51d5,b90eb3e7-a596-4d4a-9037-2b538954fe89,8630d1e2-6516-4be4-8999-4fd4f97fd11f,0.845,0.759,0.902,0.861,0.912,0.12,True,RECOMMENDED
99ad77b8-d441-4be2-87e0-d194d5c3763d,b90eb3e7-a596-4d4a-9037-2b538954fe89,bfc09a32-b57e-45dc-bded-9de9cbfe54ab,0.696,0.811,0.563,0.65,0.728,0.312,True,ALTERNATIVE
c6027af0-ed5e-4bc0-be07-a086e0096785,b90eb3e7-a596-4d4a-9037-2b538954fe89,a087e173-a088-4438-b58e-1393a418ec70,0.713,0.83,0.639,0.671,0.664,0.372,True,ALTERNATIVE
d6b041db-40b0-4b10-bdc6-b8eb7967371c,a3046cb5-2c68-4847-8163-7d34517494a5,0fc74955-aa98-4e75-908c-1564920a1056,0.815,0.793,0.809,0.81,0.876,0.162,True,ALTERNATIVE
3ee0cd79-fea5-432c-8d19-11192cdb9b71,a3046cb5-2c68-4847-8163-7d34517494a5,0c87b362-ab3c-4f80-a146-c6aecae2ec37,0.822,0.872,0.8,0.759,0.834,0.193,True,ALTERNATIVE
9b0c120e-f4a1-4feb-a49f-93de57123739,a3046cb5-2c68-4847-8163-7d34517494a5,379387c5-f82b-4ac2-aa2e-d9083ccf5700,0.788,0.89,0.708,0.664,0.888,0.276,True,ALTERNATIVE
e8148824-7071-437f-9cb7-4b435102b1de,a3046cb5-2c68-4847-8163-7d34517494a5,9cb1cee0-94c0-4b90-95e8-cd8719afa4aa,0.779,0.835,0.769,0.711,0.738,0.206,True,RECOMMENDED
29204c4d-4fce-455a-861d-cd80e6dafbad,a3046cb5-2c68-4847-8163-7d34517494a5,a44d1f42-f622-4d84-bdc0-d501fc60b0fa,0.736,0.757,0.771,0.766,0.622,0.338,True,RECOMMENDED
b29373eb-f9bc-4876-b802-45fc8769eed8,55f353bc-1b60-4f55-89f1-5411b6fb3333,ec8636b6-71a4-411e-a406-2e60e04c5579,0.812,0.827,0.822,0.719,0.864,0.168,True,ALTERNATIVE
5417924e-eb0f-4728-9204-1ca70bbbdb58,55f353bc-1b60-4f55-89f1-5411b6fb3333,efadb031-5b56-4fe8-bbfc-5afb2e74eaa7,0.799,0.89,0.683,0.696,0.948,0.245,True,ALTERNATIVE
2e51a38e-4174-4caf-835b-8b46f3ce0c90,55f353bc-1b60-4f55-89f1-5411b6fb3333,ccd6d225-fc9c-4ce7-94a5-23e53daace6a,0.827,0.963,0.713,0.698,0.889,0.203,True,ALTERNATIVE
078819f5-dc90-4fe3-a631-a3d522fef228,55f353bc-1b60-4f55-89f1-5411b6fb3333,1e4fee20-7dc4-4a7c-b3fc-3b5026332a98,0.75,0.817,0.693,0.725,0.75,0.29,True,RECOMMENDED
d3176943-b3cb-4648-8770-d7038ed6b48a,55f353bc-1b60-4f55-89f1-5411b6fb3333,0ec91f17-1be8-4b13-b90b-4958fc80217f,0.768,0.764,0.82,0.756,0.725,0.287,True,ALTERNATIVE
38265c6b-0264-4985-841b-afb8d71564ca,500f55a4-0d67-454c-b638-16e44bd60338,c3d593be-7794-4ed4-9bc2-7e0dd4e2dfe5,0.835,0.886,0.759,0.773,0.936,0.164,True,RECOMMENDED
73cb9da9-bb54-40ae-b08d-9e42e8550015,500f55a4-0d67-454c-b638-16e44bd60338,be0738a4-fc75-43b3-bb9c-40d5eebd199d,0.872,0.846,0.88,0.923,0.869,0.15,True,RECOMMENDED
a15a5a28-0f69-4b9a-b874-75751ebe4b80,500f55a4-0d67-454c-b638-16e44bd60338,bfc69005-93cf-4d59-8337-4e72e10831c4,0.848,0.866,0.879,0.731,0.888,0.129,True,RECOMMENDED
3362ca43-3f03-4d06-9e36-856a45fee927,500f55a4-0d67-454c-b638-16e44bd60338,cada28a3-657c-4c3a-bb6a-c9b1d0238a25,0.801,0.782,0.798,0.789,0.857,0.182,True,RECOMMENDED
f0039688-b7d6-4da4-9900-5678b67f7e6e,500f55a4-0d67-454c-b638-16e44bd60338,c82680b4-c401-4026-ae2a-07442aaacd8e,0.826,0.878,0.86,0.864,0.648,0.28,True,RECOMMENDED
a849c3c1-79b8-4e14-b952-1359ef97b4af,a0014f9b-4044-4686-8ddd-ebb1d7dcd372,5ca2c3da-f7a7-45bb-9a22-278fe1499d83,0.834,0.937,0.682,0.79,0.97,0.247,True,RECOMMENDED
4d7655c6-79bd-4706-bcb4-7f5a50817cef,a0014f9b-4044-4686-8ddd-ebb1d7dcd372,cb432dbd-9861-4c08-adb4-de6082979c23,0.761,0.789,0.655,0.804,0.862,0.289,True,RECOMMENDED
87e79d09-4546-42e1-870c-c15d9f8f5e70,a0014f9b-4044-4686-8ddd-ebb1d7dcd372,c55f0020-0c8c-4b3e-9378-b621bac0e145,0.819,0.845,0.864,0.8,0.685,0.158,True,RECOMMENDED
2bed27c4-ae35-40df-b1c3-9ca7b47492f1,a0014f9b-4044-4686-8ddd-ebb1d7dcd372,c8ec0c5a-1b95-4ce4-ac25-7a7c78a4c07b,0.809,0.841,0.792,0.732,0.859,0.187,True,RECOMMENDED
9a93c5df-f3b2-4376-aa9e-0fbf80c63030,a0014f9b-4044-4686-8ddd-ebb1d7dcd372,e50b7d42-3489-4b6c-869f-f9f74f72fa89,0.721,0.854,0.607,0.728,0.652,0.374,True,ALTERNATIVE
19ee4d30-3db5-41b6-91bb-b6de556a7ba9,efb6580f-f368-4589-9553-1dd961044084,763f4df5-1ce9-4f47-8308-fcc0b4922480,0.759,0.941,0.541,0.61,0.97,0.338,True,ALTERNATIVE
86baade3-1bf7-4acb-a7dd-278b78978cc3,efb6580f-f368-4589-9553-1dd961044084,91b9a495-be13-472f-9c89-32f84d23bb60,0.708,0.791,0.536,0.662,0.895,0.31,True,ALTERNATIVE
3346d7c1-2de7-4ddd-9ca5-2579fdf862db,efb6580f-f368-4589-9553-1dd961044084,40073a2c-3d53-48fa-b7cb-86cfc1e69a96,0.789,0.878,0.746,0.668,0.833,0.253,True,ALTERNATIVE
4e2addc2-255c-45e6-8070-300ffe1ac900,efb6580f-f368-4589-9553-1dd961044084,4385e1ac-ff56-499c-b3ea-f627b0f1cf96,0.769,0.828,0.674,0.654,0.938,0.21,True,ALTERNATIVE
84c948d2-d6d1-44c7-ace9-e9be48197d2c,efb6580f-f368-4589-9553-1dd961044084,a658c424-9743-47b5-8985-48888b493f46,0.701,0.872,0.59,0.629,0.655,0.42,True,ALTERNATIVE
31a744e1-ce46-407a-8227-29cb6a9f2e22,1a5ff71c-9955-416a-9afe-8747a8c25225,5c9b4160-0602-435e-b89b-e09957ffca5b,0.733,0.779,0.689,0.657,0.769,0.217,True,ALTERNATIVE
6c97064d-9f27-42c4-bd6b-58866c30aff8,1a5ff71c-9955-416a-9afe-8747a8c25225,854ae914-71ad-4bed-85d1-9313ce5be9e2,0.716,0.792,0.609,0.655,0.829,0.319,True,ALTERNATIVE
4875eb33-e7e7-4acf-a114-7b62a0142bba,1a5ff71c-9955-416a-9afe-8747a8c25225,737c7f51-f960-4040-b968-26cf5bab1aea,0.729,0.913,0.563,0.557,0.835,0.306,True,ALTERNATIVE
fd5095fb-a98d-43a2-816d-f2111e904f2f,1a5ff71c-9955-416a-9afe-8747a8c25225,48c188a9-e436-4b73-ba29-b8a16bc96247,0.807,0.847,0.761,0.756,0.849,0.17,True,RECOMMENDED
8dab1e28-6e9a-4b43-9ad4-cd2edeb5559d,1a5ff71c-9955-416a-9afe-8747a8c25225,110a664b-d295-4d1b-81b0-99e9398e75e1,0.808,0.702,0.933,0.844,0.802,0.215,True,ALTERNATIVE
e520ef57-91f7-4834-8243-a4aa0dd7bf49,8c38bfde-7243-4cac-bb30-acb65d700ac2,26ea46e0-b7e3-4df1-92a6-12de825ebcfc,0.814,0.738,0.853,0.789,0.906,0.091,True,ALTERNATIVE
b4f7b23c-6f59-41c6-8716-86c1ba3351dd,8c38bfde-7243-4cac-bb30-acb65d700ac2,98ae836c-428b-45d8-b3b1-f6c087bad629,0.765,0.919,0.682,0.63,0.762,0.309,True,ALTERNATIVE
1cd48395-7c0d-4542-8ffd-38cfbd25f6ba,8c38bfde-7243-4cac-bb30-acb65d700ac2,a087e173-a088-4438-b58e-1393a418ec70,0.728,0.769,0.667,0.627,0.852,0.238,True,ALTERNATIVE
f20b698b-c5c5-4f3e-afde-b63af18b6f94,8c38bfde-7243-4cac-bb30-acb65d700ac2,8630d1e2-6516-4be4-8999-4fd4f97fd11f,0.805,0.82,0.767,0.743,0.916,0.192,True,ALTERNATIVE
46ac6b8b-34ea-4acf-9ad5-97179cdd383a,8c38bfde-7243-4cac-bb30-acb65d700ac2,bfc09a32-b57e-45dc-bded-9de9cbfe54ab,0.71,0.715,0.704,0.697,0.787,0.401,True,RECOMMENDED
b6b83b2c-6c55-4771-bd11-0e72f3f2c475,e0cf8d50-4d09-4e9f-9c38-ac852a62dd48,163b9441-e172-45a5-b789-f271c32ca269,0.718,0.782,0.604,0.696,0.809,0.289,True,ALTERNATIVE
b0808122-4f19-45ef-95a0-fdbb8a3cd235,e0cf8d50-4d09-4e9f-9c38-ac852a62dd48,88d73267-ce1f-4c3f-8fee-7e63dd0fd92b,0.872,0.939,0.785,0.923,0.808,0.134,True,RECOMMENDED
65272177-1f2a-41ad-939d-e61c858ca06c,e0cf8d50-4d09-4e9f-9c38-ac852a62dd48,8e411e26-c1b1-4b46-ab35-ba47eb7c96b4,0.846,0.717,0.956,0.89,0.861,0.083,True,RECOMMENDED
cfd3d157-1a94-45e1-972c-08a146b79fca,e0cf8d50-4d09-4e9f-9c38-ac852a62dd48,a6530821-88fd-4a5e-8e0f-7c85fdb978f0,0.811,0.898,0.72,0.808,0.792,0.217,True,RECOMMENDED
cce0b645-b5c9-485d-b583-f254c364ffc6,e0cf8d50-4d09-4e9f-9c38-ac852a62dd48,5902ed9f-7285-4329-9110-9e6a6b5ef308,0.709,0.776,0.718,0.72,0.56,0.362,True,ALTERNATIVE
245ae370-0598-4f74-b66e-358f6d000fe3,fdd22697-8c66-4639-ab16-14f6ee2211e3,10d7ae38-8b5c-4797-9790-7b1c4e33656f,0.834,0.969,0.69,0.756,0.912,0.227,True,RECOMMENDED
e0e2c604-c9ec-4716-b5dc-4676e8d12e3c,fdd22697-8c66-4639-ab16-14f6ee2211e3,7d25ef75-8de0-421d-83be-6d099192ab9c,0.748,0.917,0.579,0.537,0.97,0.332,True,RECOMMENDED
b08b8eaf-eada-429f-98bf-ff7bbaad6b0b,fdd22697-8c66-4639-ab16-14f6ee2211e3,af51b029-088e-4bd1-afa6-2f69e12673f8,0.853,0.98,0.677,0.793,0.97,0.187,True,ALTERNATIVE
d7c23602-9449-4f80-a2ff-93a966678e6c,fdd22697-8c66-4639-ab16-14f6ee2211e3,c8e4e224-374f-4960-b3d6-ada1f42177c5,0.84,0.822,0.863,0.776,0.919,0.158,True,RECOMMENDED
447951cb-e7d8-41b7-853c-2713e74d5898,fdd22697-8c66-4639-ab16-14f6ee2211e3,4136d8bc-aabf-4660-88b5-d3d0f4b859d8,0.763,0.749,0.895,0.765,0.58,0.286,True,RECOMMENDED
7ef42a50-66a2-4e34-86a2-0ce9d05a02ba,ba182860-01ae-4e31-914d-a5b85d2f1534,0fccc82e-e112-446d-a876-2ed436d86120,0.805,0.796,0.754,0.81,0.922,0.211,True,ALTERNATIVE
d649aa50-ada8-46c0-9560-3b70e60c42e1,ba182860-01ae-4e31-914d-a5b85d2f1534,065ccff1-2c19-4d20-9bee-332b883310ac,0.873,0.866,0.872,0.812,0.97,0.124,True,RECOMMENDED
42af1e4f-ea66-4ce5-a67c-0c305191990d,ba182860-01ae-4e31-914d-a5b85d2f1534,7f0f6929-eb32-40c7-8a9d-6125875f1c67,0.796,0.944,0.648,0.626,0.97,0.278,True,RECOMMENDED
748a9f2c-0386-4b3a-a7cc-c4e0019b6050,ba182860-01ae-4e31-914d-a5b85d2f1534,17ea17dc-808e-473f-b329-ea4ecd1fea97,0.8,0.9,0.728,0.723,0.833,0.274,True,ALTERNATIVE
2ba3c08f-b512-4fec-9089-7dde60f03c30,ba182860-01ae-4e31-914d-a5b85d2f1534,86e5cc5b-fee4-48db-bb91-f3ede1c5fac8,0.741,0.845,0.718,0.63,0.736,0.368,True,RECOMMENDED
ca325460-b56f-4d97-9acd-d10a281ff574,37c58312-28ad-4d65-9258-a81ab8edbbe8,a70455cc-6f0f-4799-9307-616990eed20f,0.803,0.928,0.671,0.693,0.919,0.248,True,ALTERNATIVE
dfdf2bd7-c65b-4dcb-9cc7-0487bfec7c65,37c58312-28ad-4d65-9258-a81ab8edbbe8,906b9bde-26a7-4abf-951c-fe74a0417103,0.888,0.927,0.865,0.805,0.97,0.165,True,RECOMMENDED
394e1cf2-e9e3-4552-8711-ce1d79ace19b,37c58312-28ad-4d65-9258-a81ab8edbbe8,c4bbc12c-772f-4932-b8f7-33947b0b0651,0.789,0.767,0.781,0.795,0.848,0.203,True,ALTERNATIVE
30c0d4fe-c12f-4c0b-9fe8-f99fb83b8ed4,37c58312-28ad-4d65-9258-a81ab8edbbe8,398f64bf-9c85-4742-8dbc-cefd0a151665,0.784,0.881,0.631,0.716,0.949,0.267,True,ALTERNATIVE
1367c70a-a409-47f1-aea0-832544ff273e,37c58312-28ad-4d65-9258-a81ab8edbbe8,43f1f5d4-c08b-4b32-95bc-e3dd3a8e7b65,0.672,0.735,0.616,0.708,0.606,0.38,True,ALTERNATIVE
55ed018f-bfd3-4c01-8f9e-0f85790aa08b,2aa241dd-c103-4138-afd7-4b357424aaec,9957ffdc-c505-4e37-bd25-8a5da3185085,0.786,0.923,0.651,0.687,0.863,0.272,True,RECOMMENDED
64686cc6-7ea3-474e-ba30-bce39da2ea89,2aa241dd-c103-4138-afd7-4b357424aaec,a38705dc-2303-4c90-8515-d3d1bc07b0fd,0.786,0.859,0.677,0.789,0.813,0.219,True,RECOMMENDED
814b8fab-4069-4bc2-a6f6-d79df1004961,2aa241dd-c103-4138-afd7-4b357424aaec,7fbc1239-4c4c-4e02-8046-abe9669c4d99,0.837,0.961,0.703,0.761,0.918,0.222,True,ALTERNATIVE
87f88907-3344-4003-b693-df943a5faa28,2aa241dd-c103-4138-afd7-4b357424aaec,8f070afc-60ae-4084-a9f0-6ad6a3526d4f,0.796,0.946,0.634,0.661,0.957,0.294,True,ALTERNATIVE
ac9ed42d-d9ad-4e53-a0cf-753c902d6683,2aa241dd-c103-4138-afd7-4b357424aaec,dad4905c-bff2-4fb6-9dbc-825507de6fe7,0.75,0.784,0.803,0.72,0.675,0.374,True,RECOMMENDED
9abeca0c-9496-4944-8974-7cdc3dc3e9af,4c9daa11-ac41-4c77-bef3-900630300e8a,7c259c75-bcad-4031-953f-e876da90d0ff,0.801,0.908,0.712,0.688,0.833,0.159,True,RECOMMENDED
f9598b6d-42ec-454a-bbb3-eb27f50729a0,4c9daa11-ac41-4c77-bef3-900630300e8a,0f5d0964-8c90-4882-afd4-c254e28dc639,0.849,0.855,0.899,0.817,0.766,0.126,True,ALTERNATIVE
0752bc67-3c1f-4baf-a089-2c4da7c04e36,4c9daa11-ac41-4c77-bef3-900630300e8a,95403225-c5f1-42b0-b165-bf827c804d24,0.781,0.825,0.656,0.764,0.945,0.255,True,RECOMMENDED
5532e1ae-7dca-4e9d-85de-325401b173a2,4c9daa11-ac41-4c77-bef3-900630300e8a,788ef180-7b30-45ef-bcbc-007850bfcf10,0.816,0.913,0.756,0.69,0.889,0.244,True,ALTERNATIVE
9f735a07-0fef-4849-8b3e-f082dd42a071,4c9daa11-ac41-4c77-bef3-900630300e8a,a2f5aeed-8d46-419f-8dc1-fc6d9bc6dad3,0.704,0.77,0.731,0.65,0.631,0.42,True,ALTERNATIVE
0bde1693-306c-4ef6-bb6d-aeec48c6bd8c,230cc3af-54f6-4f39-974d-22941ebdbb43,0fc74955-aa98-4e75-908c-1564920a1056,0.835,0.906,0.751,0.801,0.907,0.238,True,RECOMMENDED
3f91eea2-70c4-48b3-a708-43df4c13a075,230cc3af-54f6-4f39-974d-22941ebdbb43,0c87b362-ab3c-4f80-a146-c6aecae2ec37,0.887,0.873,0.87,0.923,0.928,0.156,True,RECOMMENDED
11768c69-68ec-4ab6-b307-5bf854b90928,230cc3af-54f6-4f39-974d-22941ebdbb43,379387c5-f82b-4ac2-aa2e-d9083ccf5700,0.823,0.82,0.76,0.869,0.894,0.187,True,RECOMMENDED
bcf699fb-0b2f-4de9-a964-81acf3fc2842,230cc3af-54f6-4f39-974d-22941ebdbb43,9cb1cee0-94c0-4b90-95e8-cd8719afa4aa,0.789,0.841,0.733,0.751,0.84,0.258,True,RECOMMENDED
5b518012-106a-43a3-94af-7bf4247cf95f,230cc3af-54f6-4f39-974d-22941ebdbb43,a44d1f42-f622-4d84-bdc0-d501fc60b0fa,0.748,0.792,0.692,0.728,0.837,0.371,True,RECOMMENDED
53d2b0b7-8c0f-4ca5-970d-e2a850c024d1,df4032f7-6a49-4dc1-8ca8-1ba899db9ef9,efadb031-5b56-4fe8-bbfc-5afb2e74eaa7,0.827,0.825,0.803,0.764,0.97,0.194,True,RECOMMENDED
c1e15446-f453-427e-ae14-616d1ae29e7c,df4032f7-6a49-4dc1-8ca8-1ba899db9ef9,ec8636b6-71a4-411e-a406-2e60e04c5579,0.843,0.806,0.883,0.827,0.872,0.143,True,RECOMMENDED
0d1189cc-aa25-451f-b856-99cc150bd815,df4032f7-6a49-4dc1-8ca8-1ba899db9ef9,0ec91f17-1be8-4b13-b90b-4958fc80217f,0.802,0.859,0.71,0.777,0.877,0.219,True,RECOMMENDED
54bea0e7-07ac-469f-83e0-009540725b21,df4032f7-6a49-4dc1-8ca8-1ba899db9ef9,ccd6d225-fc9c-4ce7-94a5-23e53daace6a,0.855,0.948,0.797,0.76,0.886,0.193,True,ALTERNATIVE
ef3e6acb-610d-42c0-872a-0f7dd820e30d,df4032f7-6a49-4dc1-8ca8-1ba899db9ef9,1e4fee20-7dc4-4a7c-b3fc-3b5026332a98,0.695,0.805,0.627,0.674,0.643,0.415,True,ALTERNATIVE
481dd22f-c95a-4e40-8c70-a1c644616b35,d73ca9ed-a87b-4e06-8bed-2ae0a0f741e3,8e9c5931-7b24-4db7-92c4-76147fbd4ed4,0.704,0.803,0.56,0.661,0.808,0.332,True,ALTERNATIVE
3bfb29dd-750b-48e7-a075-f1e00a08ddf7,d73ca9ed-a87b-4e06-8bed-2ae0a0f741e3,8a038865-55b6-4b1b-b756-4a80915bfd9e,0.709,0.952,0.452,0.583,0.822,0.406,True,ALTERNATIVE
e47612e8-bfff-41fa-8e9d-e9b7fcf9b7a4,d73ca9ed-a87b-4e06-8bed-2ae0a0f741e3,a121451e-2342-4ed9-addf-5080ca7818f5,0.679,0.826,0.501,0.528,0.863,0.353,True,ALTERNATIVE
f6408f5a-b60f-4b90-940c-6cf6edb02f22,d73ca9ed-a87b-4e06-8bed-2ae0a0f741e3,04960364-6024-4942-9077-a4bda310ae9c,0.87,0.974,0.785,0.825,0.852,0.165,True,ALTERNATIVE
9bd750ec-a719-4ea1-9dd6-3d1866cf567c,d73ca9ed-a87b-4e06-8bed-2ae0a0f741e3,81a36176-68ec-4261-a2af-d7762e55f556,0.76,0.85,0.669,0.725,0.822,0.364,True,ALTERNATIVE
ec38a556-4bd0-457e-b870-1bf15e849524,444f1f04-0c98-4e37-a2dc-8a8bc33dc04d,d5dddfb4-cc8d-4edf-bacb-77153dc87653,0.773,0.911,0.699,0.649,0.764,0.282,True,RECOMMENDED
4619ac75-7fad-4f00-b9b3-cd6935ad16ee,444f1f04-0c98-4e37-a2dc-8a8bc33dc04d,6ea89295-5e24-46da-82df-f97b174b4e7f,0.805,0.776,0.845,0.779,0.816,0.161,True,ALTERNATIVE
bb768af2-acdf-40f1-9726-e65cdb474686,444f1f04-0c98-4e37-a2dc-8a8bc33dc04d,7bfe60a6-64cf-4599-a097-8ed76029f6ed,0.803,0.908,0.661,0.708,0.956,0.241,True,RECOMMENDED
