faculty_expertise_id,faculty_id,area,proficiency,evidence_source
766b0f65-a96f-406a-b3ed-6b7d023b483d,f821b1b4-6e91-4f27-a8aa-77355b6a0ded,Cyber Security,3,PUBLICATION
f5fd7eb4-a9e1-44ca-96c4-703cbc1a467b,f821b1b4-6e91-4f27-a8aa-77355b6a0ded,Power Systems,3,PUBLICATION
c5d0019f-5684-4ce9-96a9-ba4973d913d3,f821b1b4-6e91-4f27-a8aa-77355b6a0ded,Thermodynamics,5,PUBLICATION
7a28ab61-aad3-41ad-8038-17929ad017d8,f821b1b4-6e91-4f27-a8aa-77355b6a0ded,Data Structures,3,DECLARED
2bed53e2-2b6c-4591-adc3-1fdaa9da0a04,f821b1b4-6e91-4f27-a8aa-77355b6a0ded,Structural Engineering,5,QUALIFICATION
47358033-640d-48f2-b8f2-9e8fdaf5d054,006384ab-06fe-44cb-9f94-7408c4312d48,Thermodynamics,5,QUALIFICATION
33c89274-a6a0-41bb-9d79-f9182a1304e5,006384ab-06fe-44cb-9f94-7408c4312d48,Cloud Computing,2,TEACHING_HISTORY
b0030b43-e6ec-4ec3-92e3-4d0551273965,006384ab-06fe-44cb-9f94-7408c4312d48,Deep Learning,2,DECLARED
98382dd9-cc08-4ea8-9dae-37b89e9f737c,006384ab-06fe-44cb-9f94-7408c4312d48,Programming,4,QUALIFICATION
bb051a12-1c52-4669-b8d9-5d8c6e70f3b7,006384ab-06fe-44cb-9f94-7408c4312d48,CAD/CAM,5,PUBLICATION
76594c73-b1fe-4490-b4a1-1aad50a256bc,006384ab-06fe-44cb-9f94-7408c4312d48,Business Analytics,4,CERTIFICATION
ea397dab-743e-4f3a-b563-17d1cda7eecd,006384ab-06fe-44cb-9f94-7408c4312d48,Data Structures,2,DECLARED
c95a5013-1d04-4bdf-a153-45db8ac88dc7,006384ab-06fe-44cb-9f94-7408c4312d48,Power Systems,3,DECLARED
6f017fd8-c569-4693-a67f-a1d6ea5064fc,006384ab-06fe-44cb-9f94-7408c4312d48,NLP,4,PUBLICATION
e3160ff4-509f-44ea-bfa2-600c659f7b1f,006384ab-06fe-44cb-9f94-7408c4312d48,Control Systems,4,CERTIFICATION
e7e09d27-b79d-4296-9772-2928d8325566,c01e831d-425d-469c-8d75-ef6bf20c0ac8,Networks,5,TEACHING_HISTORY
2ef70668-a331-4612-a76a-b4ce2caa7ade,c01e831d-425d-469c-8d75-ef6bf20c0ac8,Management,4,DECLARED
5f7e2afd-6b2e-4ae9-bc37-b8b14897c6ac,c01e831d-425d-469c-8d75-ef6bf20c0ac8,Data Structures,4,PUBLICATION
6af7c745-ca43-4bc9-b320-1e70292d8bea,c01e831d-425d-469c-8d75-ef6bf20c0ac8,Programming,3,DECLARED
b25cafab-3c7c-4904-ab0a-adb6ac623485,c01e831d-425d-469c-8d75-ef6bf20c0ac8,Cyber Security,5,CERTIFICATION
132bf45d-0d35-4c38-b5d8-63d035b74fef,c01e831d-425d-469c-8d75-ef6bf20c0ac8,Cloud Computing,5,PUBLICATION
897de048-55bf-433a-8785-bf9056a98cbf,c01e831d-425d-469c-8d75-ef6bf20c0ac8,Control Systems,5,CERTIFICATION
9dbbf28c-456b-494a-bd4c-931a29d73c10,c01e831d-425d-469c-8d75-ef6bf20c0ac8,Databases,5,QUALIFICATION
b04aa778-c207-4d0f-92b2-374d68ca5a20,c01e831d-425d-469c-8d75-ef6bf20c0ac8,AI,2,QUALIFICATION
735c18cd-1b8f-420c-98ab-2ea471e592d7,c01e831d-425d-469c-8d75-ef6bf20c0ac8,Embedded Systems,2,QUALIFICATION
693a5c2e-f8ee-4410-a83d-980cc47c3c5f,14780ebd-6e48-42fc-bce3-805a4c01e74b,Power Systems,5,PUBLICATION
1ecc430d-8f42-453a-8c77-e156e05d049c,14780ebd-6e48-42fc-bce3-805a4c01e74b,Business Analytics,2,QUALIFICATION
b1778f59-4182-4459-a434-f0c83a16c1fe,14780ebd-6e48-42fc-bce3-805a4c01e74b,Thermodynamics,5,CERTIFICATION
15da679f-4a5c-4860-a007-58fde5af7cb9,14780ebd-6e48-42fc-bce3-805a4c01e74b,Control Systems,2,CERTIFICATION
cf6f6398-0acd-44c5-a9fb-c30979b7eecf,14780ebd-6e48-42fc-bce3-805a4c01e74b,AI,5,DECLARED
1a0ca17f-5e83-413e-9a30-2678a118b034,ed53f3e9-c5e4-4527-b98f-cf3778063b71,Computer Vision,4,TEACHING_HISTORY
890d8195-5aee-4c39-bfba-5eca6aeae29e,ed53f3e9-c5e4-4527-b98f-cf3778063b71,Cloud Computing,2,CERTIFICATION
d3578c57-c380-4758-843e-6fc26ecced76,ed53f3e9-c5e4-4527-b98f-cf3778063b71,Programming,3,CERTIFICATION
cb802682-34b2-47d7-9e34-fdd750bdae79,ed53f3e9-c5e4-4527-b98f-cf3778063b71,CAD/CAM,4,CERTIFICATION
93ed31e3-c266-4f35-8aa1-10f43d2a32a1,ed53f3e9-c5e4-4527-b98f-cf3778063b71,Deep Learning,3,TEACHING_HISTORY
ce2959d0-c2e8-495a-9c7b-08d134f474c3,e4f036ad-515f-46b1-9246-2e405419c90f,Data Structures,5,PUBLICATION
90cf18a5-73ec-4c0c-bbea-40f2f8f60c68,e4f036ad-515f-46b1-9246-2e405419c90f,Programming,3,PUBLICATION
f5ba8150-01ce-4371-a77c-7a7e043e62f9,e4f036ad-515f-46b1-9246-2e405419c90f,AI,4,DECLARED
6058889a-e214-4a83-b1e7-ea46950902d9,e4f036ad-515f-46b1-9246-2e405419c90f,CAD/CAM,3,TEACHING_HISTORY
f8c96e86-0511-416b-bd19-065e3ce71f89,e4f036ad-515f-46b1-9246-2e405419c90f,Thermodynamics,5,CERTIFICATION
b3387372-2324-43ca-98a6-81a7207f3499,e4f036ad-515f-46b1-9246-2e405419c90f,Power Systems,3,DECLARED
16c01b62-31a4-4aaa-a337-35fbfd31d38f,e4f036ad-515f-46b1-9246-2e405419c90f,Deep Learning,5,CERTIFICATION
1c5220ca-4419-4887-9e72-a57d37083bb1,e4f036ad-515f-46b1-9246-2e405419c90f,Databases,5,DECLARED
33317b29-9407-4bc0-8433-142754505d0f,e4f036ad-515f-46b1-9246-2e405419c90f,Management,5,CERTIFICATION
b18df67c-c9be-466c-8cc8-e5737b158844,121a3127-099a-48b1-9e89-c52c667c0b10,Networks,2,DECLARED
0d3ddbb2-c3cb-452d-9141-a33ee5e90c57,121a3127-099a-48b1-9e89-c52c667c0b10,Thermodynamics,4,TEACHING_HISTORY
e1340be3-d611-4c65-aea4-d7566a3d5c92,121a3127-099a-48b1-9e89-c52c667c0b10,Programming,3,CERTIFICATION
3d05a63f-c68e-449c-813b-880f815622cc,121a3127-099a-48b1-9e89-c52c667c0b10,Management,4,PUBLICATION
40fdabe0-0626-492e-9b78-15ee3bf7755a,121a3127-099a-48b1-9e89-c52c667c0b10,VLSI,2,QUALIFICATION
d9890254-fe10-4dc6-9cd6-d37f4d1ce64d,121a3127-099a-48b1-9e89-c52c667c0b10,Machine Learning,5,PUBLICATION
9fefa349-9115-46c5-a277-82d0b6f8ad2e,121a3127-099a-48b1-9e89-c52c667c0b10,Structural Engineering,5,PUBLICATION
e60b9bf8-9820-4887-aa01-b6fc5a96da44,2d55787b-072f-4f4b-a18e-5c80905947bc,Control Systems,4,DECLARED
581ee9ed-9b24-4af4-acdf-e2d409e89641,2d55787b-072f-4f4b-a18e-5c80905947bc,Networks,2,QUALIFICATION
a1c93fa3-cfbb-4637-a40f-e7f19af16194,2d55787b-072f-4f4b-a18e-5c80905947bc,Business Analytics,5,QUALIFICATION
35b3c409-3502-4bf9-b1ca-45c5b6b57cbf,2d55787b-072f-4f4b-a18e-5c80905947bc,Deep Learning,5,DECLARED
fb1c06dd-8b30-4ea9-b17d-9b5cd44fbc6c,2d55787b-072f-4f4b-a18e-5c80905947bc,Programming,4,TEACHING_HISTORY
085a124c-f778-463f-9ae9-2811366a9fed,2d55787b-072f-4f4b-a18e-5c80905947bc,AI,3,QUALIFICATION
eec2e410-6b6d-4693-8487-9ad29aaf8229,2d55787b-072f-4f4b-a18e-5c80905947bc,Management,2,CERTIFICATION
fcbab450-45d4-4c95-a9dc-95af65c574ef,2d55787b-072f-4f4b-a18e-5c80905947bc,Cloud Computing,3,CERTIFICATION
9b9a635f-4046-4856-835f-7f8d54408a33,2d55787b-072f-4f4b-a18e-5c80905947bc,Cyber Security,3,PUBLICATION
8f86e9b6-9302-4aea-98f5-ed9493c81a59,2d55787b-072f-4f4b-a18e-5c80905947bc,Computer Vision,2,CERTIFICATION
f61a27c4-67bb-43b4-8555-2d43efcb598c,6b2d421e-171c-4551-bbc4-7bccdf762e75,Business Analytics,5,DECLARED
930a3768-0ff8-4bb0-88ee-48041d3b4259,6b2d421e-171c-4551-bbc4-7bccdf762e75,Networks,2,TEACHING_HISTORY
0bf4a0fa-9c9f-435d-9988-6163f96695bb,6b2d421e-171c-4551-bbc4-7bccdf762e75,Control Systems,5,TEACHING_HISTORY
be3409a0-f0a4-4d85-b0e7-9e04eea9d3fc,6b2d421e-171c-4551-bbc4-7bccdf762e75,Structural Engineering,5,TEACHING_HISTORY
084d3aa4-ce06-4ef4-8552-7f1974007d75,6b2d421e-171c-4551-bbc4-7bccdf762e75,Cyber Security,3,TEACHING_HISTORY
fbc6a299-004e-4192-b3d7-694d1d414f6c,dcf8418f-e134-47eb-8c1d-e65e84377c62,Cyber Security,3,PUBLICATION
99e6108f-f99f-4385-9f50-7f39dc71d8ef,dcf8418f-e134-47eb-8c1d-e65e84377c62,Networks,5,PUBLICATION
27066cb1-e51c-4fff-9ab8-c7fb70e70fcf,dcf8418f-e134-47eb-8c1d-e65e84377c62,VLSI,4,CERTIFICATION
3b23f9f6-e661-41d9-897d-09466c5d2f4f,dcf8418f-e134-47eb-8c1d-e65e84377c62,Cloud Computing,3,QUALIFICATION
794cc2da-e6c3-4a86-84c7-0636c18cd4c2,dcf8418f-e134-47eb-8c1d-e65e84377c62,Structural Engineering,5,TEACHING_HISTORY
2dd31df1-b5d3-4486-963f-7575a6a86ff9,dcf8418f-e134-47eb-8c1d-e65e84377c62,Machine Learning,4,TEACHING_HISTORY
eb935981-fe55-418b-93ad-5ecf158f5aa7,988f09b3-16c8-45bb-a6e6-8015663fc642,Structural Engineering,3,QUALIFICATION
a5f59650-9382-456c-98c2-199e97677259,988f09b3-16c8-45bb-a6e6-8015663fc642,Machine Learning,4,DECLARED
9d44f461-0acc-4211-bd94-503b3baffc7b,988f09b3-16c8-45bb-a6e6-8015663fc642,Business Analytics,4,TEACHING_HISTORY
bc9b18e2-a2df-44b3-a0a1-e5ddc023272a,988f09b3-16c8-45bb-a6e6-8015663fc642,Management,5,TEACHING_HISTORY
d918a64e-b579-47d7-abfc-736c0a232d67,988f09b3-16c8-45bb-a6e6-8015663fc642,NLP,5,TEACHING_HISTORY
78db0080-10f7-4ce9-a35e-5009ee7ebf48,988f09b3-16c8-45bb-a6e6-8015663fc642,Cloud Computing,4,CERTIFICATION
753ea177-f02b-4d9b-b9d6-99f41980b6bc,988f09b3-16c8-45bb-a6e6-8015663fc642,AI,2,TEACHING_HISTORY
38546b55-1f53-4c17-9f26-26a25a3a3fa9,db026cb6-e956-4dde-aee7-5fb1b98544e6,Programming,3,PUBLICATION
d9cb5672-b390-48cb-83f7-7a0b370ad1bc,db026cb6-e956-4dde-aee7-5fb1b98544e6,VLSI,3,PUBLICATION
7058ceab-b953-475c-a32c-1586e6d7a1fb,db026cb6-e956-4dde-aee7-5fb1b98544e6,Cyber Security,4,QUALIFICATION
07f1a34e-e5d8-4ae4-aaac-0d60cb6bd2a0,db026cb6-e956-4dde-aee7-5fb1b98544e6,Data Structures,2,PUBLICATION
ba79a03a-ce91-476f-856d-d822bd5103f7,db026cb6-e956-4dde-aee7-5fb1b98544e6,CAD/CAM,3,TEACHING_HISTORY
2c05933f-9102-462f-a268-c04a68de982e,666791d0-12cc-41a6-a8f3-5e38e1302e91,Embedded Systems,3,TEACHING_HISTORY
36b213a4-319e-487e-b553-7ead0f1b0bfa,666791d0-12cc-41a6-a8f3-5e38e1302e91,Control Systems,4,DECLARED
ad962cd7-06db-4704-b814-e610429abd22,666791d0-12cc-41a6-a8f3-5e38e1302e91,Networks,5,CERTIFICATION
6f6dbbb6-ad57-456a-a372-c1a5006f1167,666791d0-12cc-41a6-a8f3-5e38e1302e91,Deep Learning,5,PUBLICATION
a745f2de-3405-49d2-8d68-9f11b804f138,666791d0-12cc-41a6-a8f3-5e38e1302e91,VLSI,2,DECLARED
ad541a8a-9a24-441b-832c-778af9e826ef,cb253835-b0d8-4bc9-9eb3-30b0958ff8c3,Computer Vision,3,QUALIFICATION
ef4c0b01-65c2-47b7-9d4a-3fea1f4514a0,cb253835-b0d8-4bc9-9eb3-30b0958ff8c3,Machine Learning,4,CERTIFICATION
1c5c2756-3188-44bc-8df5-93617e19795e,cb253835-b0d8-4bc9-9eb3-30b0958ff8c3,Control Systems,3,DECLARED
bde0d9c3-c827-470f-a7a7-c1849fcd9a6b,cb253835-b0d8-4bc9-9eb3-30b0958ff8c3,Deep Learning,3,QUALIFICATION
dde0aa44-9d95-40e0-ac8b-f454df89b91c,cb253835-b0d8-4bc9-9eb3-30b0958ff8c3,Embedded Systems,2,CERTIFICATION
600ca79d-1f84-441b-bda1-1d2753afb366,cb253835-b0d8-4bc9-9eb3-30b0958ff8c3,VLSI,2,CERTIFICATION
5ec2f060-12ff-4540-a218-2c5ec7c40147,cb253835-b0d8-4bc9-9eb3-30b0958ff8c3,NLP,4,TEACHING_HISTORY
975ee9d0-96d9-4b34-9bbf-5987603e82d2,cb253835-b0d8-4bc9-9eb3-30b0958ff8c3,Management,4,QUALIFICATION
a42e3f85-a670-4e75-9b04-a99fe3f2b626,cb253835-b0d8-4bc9-9eb3-30b0958ff8c3,Thermodynamics,3,TEACHING_HISTORY
9e706f22-eb1c-4913-9a9b-3d1d4922e9c4,cb253835-b0d8-4bc9-9eb3-30b0958ff8c3,Power Systems,4,DECLARED
23047fbe-ddbd-4e81-ae60-0d77a0131fae,4ddeeb4c-8b27-429b-ab0e-7883c9e9fa92,Control Systems,4,CERTIFICATION
6c8100ab-bea1-490d-9aa4-9896406c8a85,4ddeeb4c-8b27-429b-ab0e-7883c9e9fa92,Cyber Security,4,DECLARED
9d0cd0ca-1ccd-474b-a454-6580b63d809b,4ddeeb4c-8b27-429b-ab0e-7883c9e9fa92,Data Structures,4,TEACHING_HISTORY
3d893929-6e3d-4dca-9a66-155a6ead1790,4ddeeb4c-8b27-429b-ab0e-7883c9e9fa92,Business Analytics,3,QUALIFICATION
4496977c-fc91-4420-9a6d-d4fcfd1546c4,4ddeeb4c-8b27-429b-ab0e-7883c9e9fa92,Cloud Computing,2,TEACHING_HISTORY
6de82499-70ad-4d4e-a2bf-9794271a41e4,4ddeeb4c-8b27-429b-ab0e-7883c9e9fa92,NLP,3,CERTIFICATION
98f37856-8b54-4ded-b57d-3c9b5de88944,4ddeeb4c-8b27-429b-ab0e-7883c9e9fa92,Programming,5,DECLARED
83671f4f-854a-4494-b4b9-e823a7e4d75e,e57670a5-ced1-441b-803c-63226240a406,Deep Learning,5,TEACHING_HISTORY
72852abc-8d5d-4608-bdc9-9873e98aa775,e57670a5-ced1-441b-803c-63226240a406,Machine Learning,2,DECLARED
447c50ec-c1e3-4071-9b19-472abd28e6e4,e57670a5-ced1-441b-803c-63226240a406,Cloud Computing,4,CERTIFICATION
af55e23b-ad6d-4c1e-bcd6-7cd653880efb,e57670a5-ced1-441b-803c-63226240a406,Structural Engineering,3,TEACHING_HISTORY
f564148d-aa34-44f8-b090-ef70e4f35ac0,e57670a5-ced1-441b-803c-63226240a406,Embedded Systems,3,DECLARED
07163104-1bb0-40cc-aba0-d0d0e3af416e,e57670a5-ced1-441b-803c-63226240a406,Cyber Security,4,CERTIFICATION
eae5f636-04a6-4627-807d-2b9048c4bcaa,e57670a5-ced1-441b-803c-63226240a406,Networks,2,CERTIFICATION
a2773bee-7d49-4aa6-83ca-49d1d1792c8e,ffa2f733-7f83-47c0-87b4-c44fdb81dce3,Structural Engineering,5,CERTIFICATION
a1bf1dae-e5fb-4c33-b07d-acebd4c5dcbb,ffa2f733-7f83-47c0-87b4-c44fdb81dce3,NLP,2,PUBLICATION
d59b1306-0433-4ba2-8096-446c3274ff02,ffa2f733-7f83-47c0-87b4-c44fdb81dce3,Programming,3,PUBLICATION
a01ced18-67fb-415b-9531-aa5132b3bf13,ffa2f733-7f83-47c0-87b4-c44fdb81dce3,CAD/CAM,2,DECLARED
bae3e7f8-c35c-4b6e-9234-590cc37101b2,ffa2f733-7f83-47c0-87b4-c44fdb81dce3,Embedded Systems,3,TEACHING_HISTORY
c0a6caba-5101-4534-b850-783f036f46d5,ffa2f733-7f83-47c0-87b4-c44fdb81dce3,Computer Vision,2,DECLARED
1e0b04de-d775-469d-84bc-fbfd6c157286,ffa2f733-7f83-47c0-87b4-c44fdb81dce3,VLSI,3,QUALIFICATION
bafa8cd3-5f09-4a7b-b8de-2a95307c73ec,030b24dd-dd63-4dca-beb6-77d17e9895f8,Power Systems,4,DECLARED
3332940d-c2c0-4414-ac37-9ec6f750b00f,030b24dd-dd63-4dca-beb6-77d17e9895f8,Networks,2,DECLARED
52ec50ee-4974-424c-a699-e9d5a8606810,030b24dd-dd63-4dca-beb6-77d17e9895f8,Machine Learning,2,QUALIFICATION
89ee7695-d1de-4553-88a9-0acba5ec0edc,030b24dd-dd63-4dca-beb6-77d17e9895f8,Management,4,TEACHING_HISTORY
13f2c651-c438-4db9-a7a6-2e0b983bbeae,030b24dd-dd63-4dca-beb6-77d17e9895f8,Databases,2,TEACHING_HISTORY
01825d0a-bb6f-4339-be59-220153af2517,030b24dd-dd63-4dca-beb6-77d17e9895f8,Embedded Systems,3,PUBLICATION
d7f694c5-1e7a-40bf-b820-7b59cdb156e0,030b24dd-dd63-4dca-beb6-77d17e9895f8,Cloud Computing,5,CERTIFICATION
e117a727-5429-4bea-8f76-ca9c5b49c39a,030b24dd-dd63-4dca-beb6-77d17e9895f8,Thermodynamics,5,CERTIFICATION
3692dcfc-f677-46e4-9041-ceccf60df32e,030b24dd-dd63-4dca-beb6-77d17e9895f8,Programming,5,PUBLICATION
17158b21-df72-4bc4-a94b-56603babd7f7,030b24dd-dd63-4dca-beb6-77d17e9895f8,Deep Learning,2,CERTIFICATION
712185c1-8be0-406e-bebb-9600a0954f04,b0e49c7a-9fea-4f12-a120-b8a250ee513b,Networks,2,PUBLICATION
dab4583a-4d81-4d2b-a285-adbedaa5011e,b0e49c7a-9fea-4f12-a120-b8a250ee513b,Structural Engineering,4,TEACHING_HISTORY
81d1c28a-e693-4baf-8a02-5fe09bb3e23d,b0e49c7a-9fea-4f12-a120-b8a250ee513b,Programming,2,PUBLICATION
4d2c0b12-03bf-47bb-8167-53d3fd7a1ed7,b0e49c7a-9fea-4f12-a120-b8a250ee513b,Databases,5,CERTIFICATION
705aaca4-db1d-46cb-8399-258947316b19,b0e49c7a-9fea-4f12-a120-b8a250ee513b,Data Structures,5,DECLARED
1a0a57b7-e12c-46bc-a50f-dfc3111114a3,b0e49c7a-9fea-4f12-a120-b8a250ee513b,Embedded Systems,5,QUALIFICATION
e119cd28-897f-4058-a9fc-609141be47b9,b0e49c7a-9fea-4f12-a120-b8a250ee513b,Power Systems,3,QUALIFICATION
8e3e5962-e554-44f4-b81c-e97061d45fc2,b0e49c7a-9fea-4f12-a120-b8a250ee513b,Thermodynamics,5,TEACHING_HISTORY
541fc673-b5bc-4104-85b5-bb20b02272a8,b0e49c7a-9fea-4f12-a120-b8a250ee513b,AI,4,QUALIFICATION
d5e79dee-dc87-47bd-90a4-bd79fe45a227,b0e49c7a-9fea-4f12-a120-b8a250ee513b,Computer Vision,4,PUBLICATION
c4644173-2a25-47f8-b981-e31319ed0de4,780cf6aa-bc57-483c-8af8-6d344f0bc0b1,Structural Engineering,2,TEACHING_HISTORY
f3ef8a1c-7790-4525-9620-49362afcf615,780cf6aa-bc57-483c-8af8-6d344f0bc0b1,Management,5,TEACHING_HISTORY
f2ed79eb-e948-4f58-a2f0-f0b7e6a52b2e,780cf6aa-bc57-483c-8af8-6d344f0bc0b1,Cyber Security,2,PUBLICATION
712045fe-900d-4724-9af8-190c10f05f17,780cf6aa-bc57-483c-8af8-6d344f0bc0b1,Networks,3,PUBLICATION
1f411c4d-a7ad-4d05-a2d6-38d277060df5,780cf6aa-bc57-483c-8af8-6d344f0bc0b1,Data Structures,3,CERTIFICATION
5e7d358c-3a77-4e17-ad30-ab92b91706c2,1d452070-0783-44ba-9d44-053cd5898607,CAD/CAM,3,TEACHING_HISTORY
387a2c3f-8b93-4e67-8e11-87a0188b647e,1d452070-0783-44ba-9d44-053cd5898607,Cyber Security,2,TEACHING_HISTORY
2f7e8395-1ba3-4c43-8da5-e2ac4f5a269a,1d452070-0783-44ba-9d44-053cd5898607,AI,5,TEACHING_HISTORY
7ba238ca-4d37-4c5e-8c15-c7840a9a0f8c,1d452070-0783-44ba-9d44-053cd5898607,Structural Engineering,2,PUBLICATION
967a7e7c-0f1b-4531-afd9-0c020d832157,1d452070-0783-44ba-9d44-053cd5898607,Deep Learning,2,PUBLICATION
4ab32d30-6b23-42e8-a3c8-9d30fedc6c44,1d452070-0783-44ba-9d44-053cd5898607,NLP,2,QUALIFICATION
965cbea0-afd6-4d4b-a08a-b5ba7a8dbda0,1d452070-0783-44ba-9d44-053cd5898607,Power Systems,5,PUBLICATION
27d8c04f-146f-4790-9d0f-0a5888b356b4,1d452070-0783-44ba-9d44-053cd5898607,Business Analytics,4,QUALIFICATION
9c99af60-9b40-4c98-84dc-4905fce4b032,1d452070-0783-44ba-9d44-053cd5898607,Networks,3,DECLARED
245f027c-1e56-4422-a1ab-cc7db0e80b14,1d452070-0783-44ba-9d44-053cd5898607,Data Structures,4,TEACHING_HISTORY
49ff21c1-7f77-4c54-91af-6596e08afd57,e6c75860-0f6d-479c-9187-9ff427153e9b,Machine Learning,4,TEACHING_HISTORY
5d4d6368-1779-443e-9fa2-5677bb8b6143,e6c75860-0f6d-479c-9187-9ff427153e9b,Cloud Computing,3,TEACHING_HISTORY
f503a130-2526-43b5-9701-83a23271dbbf,e6c75860-0f6d-479c-9187-9ff427153e9b,Thermodynamics,4,PUBLICATION
5da18930-7900-4e93-beea-4060a1f43867,e6c75860-0f6d-479c-9187-9ff427153e9b,Control Systems,5,QUALIFICATION
a5d17c10-8c7d-4c8a-8add-38fd14733264,e6c75860-0f6d-479c-9187-9ff427153e9b,Business Analytics,2,PUBLICATION
014123a6-aa34-46bd-9a21-68e59c4c90c3,72c41658-2d9f-4aef-ac08-825b2a669554,Deep Learning,4,CERTIFICATION
e4538b2d-8924-4dc7-ba02-014f6226e5ff,72c41658-2d9f-4aef-ac08-825b2a669554,Power Systems,5,CERTIFICATION
c0298ff7-4d4d-4afd-8c2e-7b2ef8a6d934,72c41658-2d9f-4aef-ac08-825b2a669554,Computer Vision,4,PUBLICATION
b6a05401-0ee4-48ab-a0ed-e19f25b2fed1,72c41658-2d9f-4aef-ac08-825b2a669554,Embedded Systems,5,TEACHING_HISTORY
f9728d78-28e4-4857-a15a-8898a0557f57,72c41658-2d9f-4aef-ac08-825b2a669554,Cyber Security,2,QUALIFICATION
3c785569-fcb9-4e02-8594-53b84e0855b9,72c41658-2d9f-4aef-ac08-825b2a669554,Cloud Computing,2,PUBLICATION
affb7d1e-94e6-47d3-bf91-240a9cf44e1c,ffbcdc45-9a21-4a58-ad9e-1b83b374978c,Structural Engineering,2,TEACHING_HISTORY
651f9a11-03cb-482f-9e71-3c377a8661ad,ffbcdc45-9a21-4a58-ad9e-1b83b374978c,Machine Learning,2,TEACHING_HISTORY
a0c8a9cf-1a36-4554-b7cd-0e16ce09f7d4,ffbcdc45-9a21-4a58-ad9e-1b83b374978c,Computer Vision,5,TEACHING_HISTORY
7fed826b-d885-46a4-831a-11f7ab998987,ffbcdc45-9a21-4a58-ad9e-1b83b374978c,Databases,3,DECLARED
acf1cb12-3bc9-4ae7-8520-6d6fdabbe455,ffbcdc45-9a21-4a58-ad9e-1b83b374978c,CAD/CAM,4,TEACHING_HISTORY
44407cd5-8dad-4a5d-bc6a-5c6e0ce04715,ffbcdc45-9a21-4a58-ad9e-1b83b374978c,Control Systems,5,QUALIFICATION
e729243a-0a02-4153-827b-2cfa91a99867,37f82541-ee84-4964-bba3-962a55f599e9,VLSI,2,CERTIFICATION
fa81e117-09b4-437d-a036-3f53306877e5,37f82541-ee84-4964-bba3-962a55f599e9,Deep Learning,4,TEACHING_HISTORY
d20cdfb7-46b4-4612-94ea-2c8e014a4f5e,37f82541-ee84-4964-bba3-962a55f599e9,NLP,2,QUALIFICATION
ff2add12-ab1a-4b99-8aa8-f7b699c681f2,37f82541-ee84-4964-bba3-962a55f599e9,Cyber Security,3,TEACHING_HISTORY
c476cd21-9e58-42d1-8cb7-c157c6711f6c,37f82541-ee84-4964-bba3-962a55f599e9,Control Systems,3,CERTIFICATION
a929cb07-922b-4514-a187-9f49032c71c2,37f82541-ee84-4964-bba3-962a55f599e9,Computer Vision,3,QUALIFICATION
732fb07f-27a7-41a6-8d76-b29910626360,37f82541-ee84-4964-bba3-962a55f599e9,Thermodynamics,3,CERTIFICATION
aa62b116-4065-4737-91eb-a937c0a21e92,d704b01f-1542-4edb-9877-7f1bbdd4c7b5,Data Structures,3,DECLARED
e765e427-bfbe-4994-ae6e-4aff93f23618,d704b01f-1542-4edb-9877-7f1bbdd4c7b5,Deep Learning,3,TEACHING_HISTORY
6e602bf0-903d-4c6d-9528-40903980847d,d704b01f-1542-4edb-9877-7f1bbdd4c7b5,Thermodynamics,4,CERTIFICATION
e0e7149c-9ab0-4e93-8db0-caf5f17d78fb,d704b01f-1542-4edb-9877-7f1bbdd4c7b5,Business Analytics,5,CERTIFICATION
7a1aa8ef-57d4-4573-8cdc-0eebb41211fe,d704b01f-1542-4edb-9877-7f1bbdd4c7b5,Databases,2,DECLARED
71824813-ecaa-4fbf-8a0c-b8dcff7e57c1,d704b01f-1542-4edb-9877-7f1bbdd4c7b5,Cyber Security,4,DECLARED
1b51188f-99d1-4a92-bc5c-bf42536ce0b9,d704b01f-1542-4edb-9877-7f1bbdd4c7b5,AI,4,PUBLICATION
9243734f-2681-4355-a464-47f7a12cd261,ba0463d0-a6c5-4415-bfd9-1f0a4bb67746,Structural Engineering,4,CERTIFICATION
deb5284e-c084-417b-8778-13ac292ce2fe,ba0463d0-a6c5-4415-bfd9-1f0a4bb67746,Business Analytics,3,TEACHING_HISTORY
84e4b173-48e4-440d-8390-f245e8684878,ba0463d0-a6c5-4415-bfd9-1f0a4bb67746,AI,5,PUBLICATION
4724c3ec-a5c3-43b7-acd1-326e249f7450,ba0463d0-a6c5-4415-bfd9-1f0a4bb67746,VLSI,4,CERTIFICATION
0c29ac61-c311-4430-bb9d-647137622fd7,ba0463d0-a6c5-4415-bfd9-1f0a4bb67746,CAD/CAM,5,TEACHING_HISTORY
9979be3e-802d-4711-86ab-c2093b791509,ba0463d0-a6c5-4415-bfd9-1f0a4bb67746,Management,2,TEACHING_HISTORY
90c67fe5-d019-46a5-a9a3-3b76bf9a6be2,ba0463d0-a6c5-4415-bfd9-1f0a4bb67746,NLP,3,CERTIFICATION
6f381ef7-b049-40c0-b083-66aeef24e595,ba0463d0-a6c5-4415-bfd9-1f0a4bb67746,Cloud Computing,3,QUALIFICATION
037740d8-7004-455c-9bcd-5052fa75ce74,ba0463d0-a6c5-4415-bfd9-1f0a4bb67746,Data Structures,2,TEACHING_HISTORY
89303e60-5d94-46bf-9d7e-e59896eba241,f1aabffb-292b-479a-a911-97197cdef1c6,Computer Vision,3,CERTIFICATION
